html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type,relation,,,
https://github.com/pytorch/ort,329,Python,,Accelerate PyTorch models with ONNX Runtime,5208,67,0,24,TODO: <>,TODO: <>,,,
https://github.com/littlepretty/NetLearner,24,Python,deeplearning|intrusion-detection|malicious-traffic,Deep Learning Tool for Off-line Network Intrusion Detection System,9279,79,0,6,TODO: <>,TODO: <>,,,
https://github.com/menorashid/action_graphs,17,Python,,Action Graphs: Weakly-supervised Action Localization with Graph Convolution Networks,12839,57,0,7,TODO: <>,TODO: <>,,,
https://github.com/eljost/pysisyphus,69,Python,excited-states|intrinsic-reaction-coordinate|optimization|quantum-chemistry|transition-states,Python suite for optimization of stationary points on ground- and excited states PES and determination of reaction paths.,210087,589,26,57,TODO: <>,TODO: <>,,,
https://github.com/felixvanoost/Strava-Analysis-Tool,39,Python,cycling|geospatial-visualization|heatmap|here-maps|here-xyz|running|sports|strava,A Python tool to analyze and display Strava activity data.,11091,79,0,1,TODO: <>,TODO: <>,,,
https://github.com/ADLab-AutoDrive/BEVFusion,538,Python,,"Offical PyTorch implementation of ""BEVFusion: A Simple and Robust LiDAR-Camera Fusion Framework""",102276,1245,0,26,TODO: <>,TODO: <>,,,
https://github.com/AtlantixJJ/LinearGAN,25,Python,,[CVPR 2021] Linear Semantics in Generative Adversarial Networks ,23122,168,1,28,TODO: <>,TODO: <>,,,
https://github.com/thunlp/MIML,10,Python,,,21013,112,0,7,TODO: <>,TODO: <>,,,
https://github.com/jeremiastraub/diffusion,25,Python,,Representation Learning with Diffusion Models,5540,33,0,4,TODO: <>,TODO: <>,,,
https://github.com/TorchSpatiotemporal/tsl,150,Python,deep-learning|gnn|graph-neural-networks|pytorch|spatio-temporal|spatio-temporal-analysis|spatio-temporal-data|spatio-temporal-graph|spatio-temporal-prediction|spatiotemporal|spatiotemporal-data|spatiotemporal-data-analysis|spatiotemporal-forecasting|temporal-data|temporal-graphs,tsl: a PyTorch library for processing spatiotemporal data.,12325,181,0,2,TODO: <>,TODO: <>,,,
https://github.com/yxdyc/pFedGate,13,Python,,,5833,48,0,2,TODO: <>,TODO: <>,,,
https://github.com/zzyunzhi/asynch-mb,12,Python,machine-learning|model-based-reinforcement-learning|reinforcement-learning|robotics,Code for Asynchronous Methods for Model-Based Reinforcement Learning,13597,161,0,12,TODO: <>,TODO: <>,,,
https://github.com/facebookresearch/mtrl,208,Python,,Multi Task RL Baselines,5726,70,0,6,TODO: <>,TODO: <>,,,
https://github.com/LemonATsu/NPC-pytorch,20,Python,,Pytorch Implementation for Neural Point Characters (NPC),12330,56,0,2,TODO: <>,TODO: <>,,,
https://github.com/microsoft/semantic_parsing_with_constrained_lm,56,Python,,"Code to reproduce experiments in the paper ""Constrained Language Models Yield Few-Shot Semantic Parsers"" (EMNLP 2021).",17215,168,0,16,TODO: <>,TODO: <>,,,
https://github.com/QY1994-0919/CFPNet,144,Python,,Centralized Feature Pyramid for Object Detection,8227,98,0,15,TODO: <>,TODO: <>,,,
https://github.com/neo4j/graph-data-science-client,146,Python,algorithms|data-science|graph|graph-algorithms|graph-data-science|graph-database|graph-machine-learning|machine-learning|neo4j|python|python3,A Python client for the Neo4j Graph Data Science (GDS) library,10489,156,0,17,TODO: <>,TODO: <>,,,
https://github.com/jansel/pytorch-jit-paritybench,31,Python,,,1488632,2013,0,1,TODO: <>,TODO: <>,,,
https://github.com/yinanxu0/mountaintop,19,Python,,,9802,98,0,2,TODO: <>,TODO: <>,,,
https://github.com/mikacuy/deformation_aware_embedding,50,Python,,"Deformation-Aware 3D Model Embedding and Retrieval, ECCV 2020",11254,78,1,3,TODO: <>,TODO: <>,,,
https://github.com/DalBigData/Vessel-RL-Environment,15,Python,,,7068,50,0,32,TODO: <>,TODO: <>,,,
https://github.com/wyzjack/AdaM3,15,Python,,[ICDM 2023] Momentum is All You Need for Data-Driven Adaptive Optimization,71057,401,0,10,TODO: <>,TODO: <>,,,
https://github.com/fishaudio/fish-diffusion,485,Python,diffusion|pytorch|soundgenerator,An easy to understand TTS / SVS / SVC framework,11548,163,0,12,TODO: <>,TODO: <>,,,
https://github.com/Linwei-Chen/LIS,49,Python,,IJCV2023 Instance Segmentation in the Dark,88090,1138,0,22,TODO: <>,TODO: <>,,,
https://github.com/li-aolong/TemplateGEC,18,Python,,ACL2023 (Oral): TemplateGEC: Improving Grammatical Error Correction with Detection Template,483944,2311,0,152,TODO: <>,TODO: <>,,,
https://github.com/ROKIT-Healthcare/InFusionSurf,28,Python,,"Official implementation of InFusionSurf, a novel approach to enhance the fidelity of neural radiance field (NeRF) frameworks for 3D surface reconstruction using RGB-D video frames. ",6165,32,0,32,TODO: <>,TODO: <>,,,
https://github.com/VlachosGroup/AIMSim,24,Python,clustering|machine-learning,A Python toolbox to work with molecular similarity,13935,86,0,32,TODO: <>,TODO: <>,,,
https://github.com/yhw-yhw/MOVER,85,Python,,The official repository for [CVPR2022] MOVER: Human-Aware Object Placement for Visual Environment Reconstruction.,179503,1199,1,75,TODO: <>,TODO: <>,,,
https://github.com/Rapisurazurite/CamoDiffusion,22,Python,,This repository is the official implementation of CamoDiffusion: Camouflaged Object Detection via Conditional Diffusion Models.,6133,34,0,3,TODO: <>,TODO: <>,,,
https://github.com/fehmikahraman/CorrLoss,22,Python,,,62637,512,0,18,TODO: <>,TODO: <>,,,
https://github.com/zfgao66/deeplearning-mpo,27,Python,cifar10|densenet|lenet5|mnist|mpo|resnets|tensorflow,"Replace FC2, LeNet-5, VGG, Resnet, Densenet's full-connected layers with MPO",12444,224,0,1,TODO: <>,TODO: <>,,,
https://github.com/EdinburghNLP/XSum,320,Python,abstractive-summarization|convolutional-neural-networks|extreme-summarization|topic-aware,Topic-Aware Convolutional Neural Networks for Extreme Summarization,8518,117,0,6,TODO: <>,TODO: <>,,,
https://github.com/yuanzhi-zhu/DiffPIR,201,Python,,"""Denoising Diffusion Models for Plug-and-Play Image Restoration"", Yuanzhi Zhu, Kai Zhang, Jingyun Liang, Jiezhang Cao, Bihan Wen, Radu Timofte, Luc Van Gool.",5623,26,0,11,TODO: <>,TODO: <>,,,
https://github.com/ufal/npfl114,29,Python,deep-learning|material|university-course,Materials for the Deep Learning -- ??????FAL course NPF,5905,93,0,135,TODO: <>,TODO: <>,,,
https://github.com/inspurer/WorkAttendanceSystem,530,Python,attendancesystem|face-detection|face-recognition|opencv-python,????????????opencv???dilb?????????????????????????????????,101527,501,4,39,TODO: <>,TODO: <>,,,
https://github.com/DeepRank/deeprank,142,Python,3d-cnn|docking|protein-protein-interaction|pytorch,Deep learning framework for data mining protein-protein interactions using CNN,7641,71,2,5,TODO: <>,TODO: <>,,,
https://github.com/phoenixtreesky7/CFEN-ViT-Dehazing,14,Python,,,20478,77,0,19,TODO: <>,TODO: <>,,,
https://github.com/orenmel/synth-clinical-notes,13,Python,,,8398,82,0,99,TODO: <>,TODO: <>,,,
https://github.com/HaonanGuo/Remote-Sensing-ChatGPT,85,Python,,,5690,37,0,3,TODO: <>,TODO: <>,,,
https://github.com/cair/tmu,99,Python,absorbing-states|autoencoder|convolution|cuda|gpu|incremental|incremental-computation|multi-output|pattern-recognition|propositional-logic|regression|relational-logic|sparse|tsetlin-machine,"Implements the Tsetlin Machine, Coalesced Tsetlin Machine, Convolutional Tsetlin Machine, Regression Tsetlin Machine, and Weighted Tsetlin Machine, with support for continuous features, drop clause, Type III Feedback, focused negative sampling, multi-task classifier, autoencoder, literal budget, and one-vs-one multi-class classifier. TMU is written in Python with wrappers for C and CUDA-based clause evaluation and updating.",11571,145,0,5,TODO: <>,TODO: <>,,,
https://github.com/UB-Mannheim/ocromore,17,Python,aktienfuehrer|combine-ocr-outputs|ocr,"Process, enhance and evaluate multiple OCR output.",5889,52,3,7089,TODO: <>,TODO: <>,,,
https://github.com/dnn-security/Watermark-Robustness-Toolbox,72,Python,,"The official implementation of the IEEE S&P`22 paper ""SoK: How Robust is Deep Neural Network Image Classification Watermarking"". ",12480,122,0,9,TODO: <>,TODO: <>,,,
https://github.com/microsoft/autodistil,11,Python,,,23036,55,0,3,TODO: <>,TODO: <>,,,
https://github.com/JosephPai/Art-Description,13,Python,,Code for paper <Explain Me the Painting: Multi-Topic Knowledgeable Art Description Generation> in ICCV 2021.,20927,165,0,17,TODO: <>,TODO: <>,,,
https://github.com/HYjhkoh/MGTANet,38,Python,,,24346,247,0,10,TODO: <>,TODO: <>,,,
https://github.com/BiomedSciAI/histocartography,194,Python,deep-learning|graph-neural-networks|healthcare|machine-learning|pathology|pytorch,"A standardized Python API with necessary preprocessing, machine learning and explainability tools to facilitate graph-analytics in computational pathology.",7641,80,0,5,TODO: <>,TODO: <>,,,
https://github.com/owenzlz/PAL4VST,15,Python,,Perceptual Artifacts Localization for Image Synthesis Tasks (ICCV 23'),116510,2480,0,361,TODO: <>,TODO: <>,,,
https://github.com/jonathanking/sidechainnet,281,Python,dataset|deep-learning|machine-learning|protein-structure|structural-biology,An all-atom protein structure dataset for machine learning.,11326,65,0,5,TODO: <>,TODO: <>,,,
https://github.com/smousavi05/EQTransformer,256,Python,attention-mechanism|deep-learning|detection|earthquakes|global|lstm-neural-networks|multi-task-learning|neural-network|phase-picking|stead|transformer,"EQTransformer, a python package for earthquake signal detection and phase picking using AI.",5955,27,2,24,TODO: <>,TODO: <>,,,
https://github.com/honeynet/cuckooml,143,Python,,CuckooML: Machine Learning for Cuckoo Sandbox,21858,329,0,24,TODO: <>,TODO: <>,,,
https://github.com/unit8co/darts,6577,Python,anomaly-detection|data-science|deep-learning|forecasting|machine-learning|python|time-series,A python library for user-friendly forecasting and anomaly detection on time series.,50349,252,0,61,TODO: <>,TODO: <>,,,
https://github.com/TRAILab/CaDDN,337,Python,,Categorical Depth Distribution Network for Monocular 3D Object Detection (CVPR 2021 Oral),9889,120,0,8,TODO: <>,TODO: <>,,,
https://github.com/cmu-sei/juneberry,25,Python,machine-learning,"Juneberry improves the experience of machine learning experimentation by providing a framework for automating the training, evaluation and comparison of multiple models against multiple datasets, reducing errors and improving reproducibility.",15293,194,0,26,TODO: <>,TODO: <>,,,
https://github.com/mattiadg/FBK-Fairseq-ST,21,Python,,An adaptation of Fairseq to (End-to-end) speech translation.,13898,133,0,11,TODO: <>,TODO: <>,,,
https://github.com/yjh0410/YOWOF,19,Python,action-detection|one-stage-detector|online-action-detection|spatio-temporal-action-localization,You Only Watch One Frame for Online Spatio-Temporal Action Detection,7121,59,0,15,TODO: <>,TODO: <>,,,
https://github.com/OshriHalimi/shape_completion,27,Python,,,21245,151,0,30,TODO: <>,TODO: <>,,,
https://github.com/IDEA-Research/DiffHOI,31,Python,,"Official implementation of the paper ""Boosting Human-Object Interaction Detection with Text-to-Image Diffusion Model""",8443,64,0,1,TODO: <>,TODO: <>,,,
https://github.com/juliendenize/eztorch,22,Python,contrastive-learning|image|image-processing|pytorch|self-supervised|video|video-processing,Library to perform image and video self-supervised learning.,22971,318,5,24,TODO: <>,TODO: <>,,,
https://github.com/dtak/prediction-constrained-topic-models,12,Python,,"Public repo containing code to train, visualize, and evaluate semi-supervised topic models and baselines for regression/classification on labeled bag-of-words dataset, as described in Hughes et al. AISTATS 2018",8063,96,0,8,TODO: <>,TODO: <>,,,
https://github.com/ShaojieJiang/tldr,10,Python,,"Source code repo for paper ""TLDR: Token Loss Dynamic Reweighting for Reducing Repetitive Utterance Generation""",98267,923,0,71,TODO: <>,TODO: <>,,,
https://github.com/murraylab/gemmr,18,Python,,Generative Modeling of Multivariate Relationships,5649,61,0,9,TODO: <>,TODO: <>,,,
https://github.com/astha-chem/mvts-ano-eval,71,Python,anomaly-detection|deep-learning|time-series,A repository for code accompanying the manuscript 'An Evaluation of Anomaly Detection and Diagnosis in Multivariate Time Series' (published at TNNLS),7029,55,0,5,TODO: <>,TODO: <>,,,
https://github.com/kenchan0226/FineGrainedFact,10,Python,evaluation-metrics|factual-consistency|text-summarization,Official implementation of the ACL Findings 2023 paper: Interpretable Automatic Fine-grained Inconsistency Detection in Text Summarization,247762,792,0,1,TODO: <>,TODO: <>,,,
https://github.com/Xiehuaiqi/action_recognition_light,12,Python,,,5592,59,0,13,TODO: <>,TODO: <>,,,
https://github.com/rogeroyer/2019-CCF-BDCI-Finance-Information-Negative-Judgment,32,Python,bert-model|natural-language-processing|sentiment-analysis|text-classification,top1-solution,21807,107,0,18,TODO: <>,TODO: <>,,,
https://github.com/ReneeYe/ConST,53,Python,contrastive-learning|machine-translation|naacl2022|neural-machine-translation|pytorch|speec|speech-translation|spoken-language-processing|transformer|translation,"code for paper ""Cross-modal Contrastive Learning for Speech Translation"" (NAACL 2022)",42697,342,0,8,TODO: <>,TODO: <>,,,
https://github.com/wuw2019/R-AMT,12,Python,,,11880,176,0,8,TODO: <>,TODO: <>,,,
https://github.com/macanv/BERT-BiLSTM-CRF-NER,4424,Python,bert|bert-bilstm-crf|blstm|crf|named-entity-recognition|ner,Tensorflow solution of NER task Using BiLSTM-CRF model with Google BERT Fine-tuning And private Server services,6570,35,0,14,TODO: <>,TODO: <>,,,
https://github.com/InternLM/xtuner,555,Python,baichuan|chatbot|chatglm|chatglm2|conversational-ai|internlm|large-language-models|llama|llama2|llm|llm-training|peft|qwen|supervised-finetuning,"A toolkit for efficiently fine-tuning LLM (InternLM, Llama, Baichuan, QWen, ChatGLM2)",8380,389,0,10,TODO: <>,TODO: <>,,,
https://github.com/ja-vazquez/SimpleMC,18,Python,,Updated version of a simple MCMC code for cosmological parameter estimation where only expansion history matters.,19270,193,0,38,TODO: <>,TODO: <>,,,
https://github.com/oap-project/cloudtik,23,Python,ai|alibabacloud|analytics|aws|azure|cloud|deep-learning|gcp|kubernetes|machine-learning|spark,Cloud Scale Platform for Distributed Analytics and AI,119644,1178,0,67,TODO: <>,TODO: <>,,,
https://github.com/Tencent/Lichee,294,Python,,?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,7276,152,0,6,TODO: <>,TODO: <>,,,
https://github.com/richieBao/python-urbanPlanning,116,Python,,"Urban Spatial Data Analysis Method--Python Implementation /???????????????????????????caDesign?????????cadesign.cn???????????????????????????""????????????????????????????????????PYTHON????????????""???",17224,161,3,569,TODO: <>,TODO: <>,,,
https://github.com/opendatalab/MLLM-DataEngine,16,Python,,MLLM-DataEngine: An Iterative Refinement Approach for MLLM,6496,50,0,8,TODO: <>,TODO: <>,,,
https://github.com/aikkala/user-in-the-box,25,Python,,,15581,243,0,54,TODO: <>,TODO: <>,,,
https://github.com/VISION-SJTU/3dSwap,29,Python,,"Official PyTorch implementation of the CVPR 2023 paper ""3D-Aware Face Swapping""",7895,77,0,12,TODO: <>,TODO: <>,,,
https://github.com/fiveai/LAME,58,Python,,"This code accompanies the paper ""Parameter-free Online Test-time Adaptation"".",8417,91,0,18,TODO: <>,TODO: <>,,,
https://github.com/elephaint/pgbm,126,Python,,Probabilistic Gradient Boosting Machines,10452,77,0,3,TODO: <>,TODO: <>,,,
https://github.com/cvlab-yonsei/HVPR,43,Python,,"An official implementation of ""HVPR: Hybrid Voxel-Point Representation for Single-stage 3D Object Detection"" (CVPR 2021) in PyTorch.",6353,56,0,3,TODO: <>,TODO: <>,,,
https://github.com/learnables/learn2learn,2383,Python,few-shot|finetuning|learn2learn|learning2learn|maml|meta-descent|meta-learning|meta-optimization|meta-rl|metalearning|pytorch,A PyTorch Library for Meta-learning Research,11912,150,0,41,TODO: <>,TODO: <>,,,
https://github.com/safe-graph/DGFraud,617,Python,anomaly-detection|datamining|datascience|dblp-dataset|financial-engineering|fraud-detection|fraud-prevention|graph|graph-algorithms|graph-convolutional-networks|graph-neural-networks|graphneuralnetwork|machine-learning|opensource|outlier-detection|security|security-tools|spamdetection|toolkit|yelp-dataset,A Deep Graph-based Toolbox for Fraud Detection,6049,51,0,13,TODO: <>,TODO: <>,,,
