html_url,description,homepage,stargazers_count,language,loc,source_files,model_files,data_files,category,,Research,Library,Toolset,Other/Unknown,Framework,System
https://github.com/dafanghe/Tensorflow_SceneText_Oriented_Box_Predictor,This project modify tensorflow object detection api code to predict oriented bounding boxes. It can be used for scene text detection.,,28,Python,21909,177,0,15,,,,,,,,
https://github.com/saketd403/CROSR,"PyTorch implementation for ""Classification-Reconstruction Learning for Open-Set Recognition"" CVPR 2019.",,37,C,13654,17,0,1,,,,,,,,
https://github.com/aramis-lab/clinicadl,Framework for the reproducible processing of neuroimaging data with deep learning methods,https://clinicadl.readthedocs.io/,143,Python,12378,149,0,14,,,,,,,,
https://github.com/baidu-research/tensorflow-allreduce,,,372,C++,350657,2049,4,131,,,,,,,,
https://github.com/TorchDSP/torchsig,TorchSig is an open-source signal processing machine learning toolkit based on the PyTorch data handling pipeline.,,106,Python,10677,56,0,3,,,,,,,,
https://github.com/danfeiX/RPN,Code Repository for Regression Planning Networks,,58,Python,5383,36,0,12,,,,,,,,
https://github.com/google/yggdrasil-decision-forests,"A collection of state-of-the-art algorithms for the training, serving and interpretation of Decision Forest models.",,381,C++,5767,103,63,70,,,,,,,,
https://github.com/DataCanvasIO/HyperTS,A Full-Pipeline Automated Time Series (AutoTS) Analysis Toolkit.,https://hyperts.readthedocs.io,213,Python,11833,134,0,39,,,,,,,,
https://github.com/mir-group/nequip,NequIP is a code for building E(3)-equivariant interatomic potentials,https://www.nature.com/articles/s41467-022-29939-5,457,Python,10148,107,0,1,,,,,,,,
https://github.com/HewlettPackard/dlcookbook-dlbs,Deep Learning Benchmarking Suite,https://www.hpe.com/software/dl-cookbook,131,Python,20882,216,0,34,,,,,,,,
https://github.com/Vahe1994/Deep-Vectorization-of-Technical-Drawings,Official Pytorch repository for Deep Vectorization of Technical Drawings https://arxiv.org/abs/2003.05471,,85,Python,14893,168,0,3,,,,,,,,
https://github.com/NJUNLP/knn-box,an easy-to-use knn-mt toolkit,,93,Python,88412,602,0,11,,,,,,,,
https://github.com/TorchSpatiotemporal/tsl,tsl: a PyTorch library for processing spatiotemporal data.,https://torch-spatiotemporal.readthedocs.io/,157,Python,12325,181,0,2,,,,,,,,
https://github.com/intel/intel-extension-for-pytorch,A Python package for extending the official PyTorch that can easily obtain performance on Intel platform,,1040,Python,103138,467,13,52,,,,,,,,
https://github.com/Document-Collection/image-processing," Theoretical algorithm, implementation code and application tools related to image processing ",,18,C++,8917,29,0,172,,,,,,,,
https://github.com/xitorch/xitorch,Differentiable scientific computing library,https://xitorch.readthedocs.io/,123,Python,7836,80,0,4,,,,,,,,
https://github.com/lsr12345/Pytorch-Devkit,,,27,Python,6322,44,0,3,,,,,,,,
https://github.com/Rshcaroline/BERT_Pytorch_fastNLP,A PyTorch & fastNLP implementation of Google AI's BERT model.,,10,Python,8703,113,0,3,,,,,,,,
https://github.com/openseg-group/openseg.pytorch,The official Pytorch implementation of OCNet series and SegFix.,,1145,Python,24837,286,0,42,,,,,,,,
https://github.com/ecloudvalley/Credit-card-fraud-detection-with-SageMaker-using-TensorFlow-estimators,,,26,Python,274692,1546,0,687,,,,,,,,
https://github.com/uw-mad-dash/shockwave,"Code for ""Shockwave: Fair and Efficient Cluster Scheduling for Dynamic Adaptation in Machine Learning"" [NSDI '23]",,36,Python,54862,353,0,28,,,,,,,,
https://github.com/MegEngine/ICD,"This is the official implementation of the paper ""Instance-conditional Knowledge Distillation for Object Detection"", based on MegEngine and Pytorch.",,51,Python,5752,84,0,5,,,,,,,,
https://github.com/speechbrain/speechbrain,A PyTorch-based Speech Toolkit,http://speechbrain.github.io,6795,Python,82991,501,0,121,,,,,,,,
https://github.com/luissen/SSDT-A-single-shot-detector-for-PCB--defects,"pytorch, SSDT, PCB defects detection",,18,Python,10208,41,1,3,,,,,,,,
https://github.com/vinits5/learning3d,This is a complete package of recent deep learning methods for 3D point clouds in pytorch (with pretrained models).,,566,Python,7695,81,4,6,,,,,,,,
https://github.com/augmentedstartups/AS-One,"Easy & Modular Computer Vision Detectors and Trackers - Run YOLO-NAS,v8,v7,v6,v5,R,X in under 20 lines of code.",https://www.augmentedstartups.com,526,Python,38520,349,1,22,,,,,,,,
https://github.com/yaochih/Deep3D-Stabilizer-release,Deep3D Stabilizer (CVPR 2021) pytorch implementation,https://yaochih.github.io/deep3d-stabilizer.io/,19,Python,15727,76,0,9,,,,,,,,
https://github.com/timy90022/One-Shot-Object-Detection,Implementation of One-Shot Object Detection with Co-Attention and Co-Excitation in Pytorch,,405,Python,15953,95,0,4,,,,,,,,
https://github.com/amanchadha/iSeeBetter,"iSeeBetter: Spatio-Temporal Video Super Resolution using Recurrent-Generative Back-Projection Networks | Python3 | PyTorch | GANs | CNNs | ResNets | RNNs | Published in Springer Journal of Computational Visual Media, September 2020, Tsinghua University Press",https://arxiv.org/abs/2006.11161,345,C++,8564,29,11,79,,,,,,,,
https://github.com/MetaPeak/tensorflow_object_detection_create_coco_tfrecord,Convert coco dataset to tfrecord for the tensorflow detection API.,,49,Python,10059,7,0,0,,,,,,,,
https://github.com/lsgrep/mldocs,"Alfred Workflow for TensorFlow, PyTorch, Scikit-learn, NumPy, Pandas, Matplotlib, Statsmodels, Jax, RLLib API Docs",,56,Python,47292,121,0,24,,,,,,,,
https://github.com/one-leaf/tensorflow,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,,11,Python,44400,257,0,52,,,,,,,,
https://github.com/saiwaiyanyu/knowledge-graph-nlp-in-action,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý(Knowledge Graph)&ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý(NLP)ýýýýýýýýýýýýýýýýýýýýýýýýýýý Tensorflow, Bert+Bi-LSTM+CRF,Neo4jýýýýýýýýý  ýýýýýýýýýýýýýýýýýý Named Entity Recognition,Text Classify,Information Extraction,Relation Extraction ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý",,73,Python,5738,27,0,13,,,,,,,,
https://github.com/pytorch/examples,"A set of examples around pytorch in Vision, Text, Reinforcement Learning, etc.",https://pytorch.org/examples,21042,Python,6886,84,0,47,,,,,,,,
https://github.com/MoonLab-YH/AOD_MEH_HUA,"Official Pytorch implementation for the paper titled ""Active Learning for Object Detection with Evidential Deep Learning and Hierarchical Uncertainty Aggregation"" presented on ICLR 2023.",,16,Python,70023,885,0,1,,,,,,,,
https://github.com/OAID/Tengine-Convert-Tools,Tengine Convert Tool supports converting multi framworks' models into tmfile that suitable for Tengine-Lite AI framework.,,90,C++,24653,180,0,5,,,,,,,,
https://github.com/lkevinzc/dance,"Code for ""DANCE: A Deep Attentive Contour Model for Efficient Instance Segmentation"", WACV2021",,61,Python,8597,62,0,2,,,,,,,,
https://github.com/lightas/CVPR2020_MANet," This is the pytorch implementation of the CVPR2020 paper ""Memory aggregation networks for efficient interactive video object segmentation"".",,38,Python,23909,108,0,7,,,,,,,,
https://github.com/Tai-Wang/Depth-from-Motion,[ECCV 2022 oral] Monocular 3D Object Detection with Depth from Motion,,284,Python,61731,449,0,83,,,,,,,,
https://github.com/lucasjinreal/alfred,"alfred-py: A deep learning utility library for **human**, more detail about the usage of lib to: https://zhuanlan.zhihu.com/p/341446046",,868,Python,16187,175,0,17,,,,,,,,
https://github.com/V2AI/EFG,"An Efficient, Flexible, and General deep learning framework that retains minimal.",https://efg.readthedocs.io,87,Python,30308,244,0,4,,,,,,,,
https://github.com/aligokalppeker/hypelcnn,A Deep Learning Classification Framework with Spectral and Spatial Feature Fusion Layers for Hyperspectral and Lidar Sensor Data,,41,Python,5043,55,0,39,,,,,,,,
https://github.com/open-mmlab/mmyolo,"OpenMMLab YOLO series toolbox and benchmark. Implemented RTMDet, RTMDet-Rotated,YOLOv5, YOLOv6, YOLOv7, YOLOv8,YOLOX, PPYOLOE, etc.",https://mmyolo.readthedocs.io/zh_CN/dev/,2268,Python,32794,417,0,39,,,,,,,,
https://github.com/lolrudy/GPV_Pose,pytorch implementation of GPV-Pose,,57,Python,8685,71,0,3,,,,,,,,
https://github.com/SamsungLabs/imvoxelnet,[WACV2022] ImVoxelNet: Image to Voxels Projection for Monocular and Multi-View General-Purpose 3D Object Detection,,236,Python,41253,419,0,50,,,,,,,,
https://github.com/RL-VIG/LibFewShot,LibFewShot: A Comprehensive Library for Few-shot Learning. TPAMI 2023.,,729,Python,7599,75,0,2,,,,,,,,
https://github.com/vanderschaarlab/hyperimpute,A framework for prototyping and benchmarking imputation methods,https://www.vanderschaar-lab.com/,116,Python,6622,118,0,3,,,,,,,,
https://github.com/VISION-SJTU/3dSwap,"Official PyTorch implementation of the CVPR 2023 paper ""3D-Aware Face Swapping""",,32,Python,7895,77,0,12,,,,,,,,
https://github.com/Cadene/pretrained-models.pytorch,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",,8847,Python,6858,35,0,7,,,,,,,,
https://github.com/WangQvQ/YOLOMagic,"YOLO Magicï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ is an extension based on Ultra",,494,Python,5198,63,1,5,,,,,,,,
https://github.com/jkulhanek/tetra-nerf,Official implementation for Tetra-NeRF paper - NeRF represented as triangulation of input point cloud.,https://jkulhanek.com/tetra-nerf,222,Python,5100,25,0,1,,,,,,,,
https://github.com/NVlabs/CenterPose,Single-Stage Keypoint-based Category-level Object Pose Estimation from an RGB Image (ICRA 2022),,228,Python,13876,99,0,35,,,,,,,,
https://github.com/Era-Dorta/tf_mvg,Multivariate Gaussian distributions for Tensorflow.,,22,Python,5102,39,0,0,,,,,,,,
https://github.com/sdrobert/pydrobert-pytorch,"PyTorch utilities for ML, specifically speech",,14,Python,19742,56,0,10,,,,,,,,
https://github.com/ChristophAlt/pytorch-ie,PyTorch-IE: State-of-the-art Information Extraction in PyTorch,,59,Python,14623,129,0,200,,,,,,,,
https://github.com/HongxingGao/XNOR-Net,"XNOR-Net, CUDNN5 supported version of XNOR-Net-caffe: https://github.com/loswensiana/BWN-XNOR-caffe",,30,C++,40279,242,3,19,,,,,,,,
https://github.com/forgi86/dynonet,"""dynoNet: A neural network architecture for learning dynamical systems"" by Marco Forgione and Dario Piga",,32,Python,5009,80,3,50,,,,,,,,
https://github.com/yongxinw/GSDT,"Official PyTorch implementation of ""Joint Object Detection and Multi-Object Tracking with Graph Neural Networks""",,450,Python,5004,44,0,9,,,,,,,,
https://github.com/Yale-LILY/SummerTime,An open-source text summarization toolkit for non-experts. EMNLP'2021 Demo,https://arxiv.org/abs/2108.12738,243,Python,11478,103,0,17,,,,,,,,
https://github.com/IBM/TM-GCN,"Pytorch code for TM-GCN, a Dynamic Graph Convolutional Networks Using the Tensor M-Product",,25,Python,6147,42,0,1,,,,,,,,
https://github.com/HolmesShuan/OISR-PyTorch,"PyTorch implementation of ""ODE-inspired Network Design for Single Image Super-Resolution""(CVPR2019)",,132,Python,11916,181,0,55,,,,,,,,
https://github.com/santi-pdp/pase,Problem Agnostic Speech Encoder,,434,Python,22102,197,0,59,,,,,,,,
https://github.com/liuguiyangnwpu/DL.EyeSight,"Mainly use SSD, YOLO and other models to solve the target detection problem in image and video !",,49,Python,5232,93,0,3,,,,,,,,
https://github.com/chenbinghui1/Hybrid-Attention-based-Decoupled-Metric-Learning,"Caffe implementation of  CVPR2019 paper ""Hybrid-Attention based Decoupled Metric Learning for Zero-Shot Image Retrieval""",,43,C++,41797,260,3,23,,,,,,,,
https://github.com/nosyndicate/pytorchrl,Deep Reinforcement Learning algorithms implemented in PyTorch,,48,Python,5776,73,0,0,,,,,,,,
https://github.com/maccallumlab/BoltzmannGenerator,An implementation of Boltzmann generators using pytorch.,,10,Python,8593,95,0,0,,,,,,,,
https://github.com/sungnyun/openssl-simcore,(CVPR 2023) Coreset Sampling from Open-Set for Fine-Grained Self-Supervised Learning,,16,Python,10432,123,0,8,,,,,,,,
https://github.com/hellonlp/classifier-multi-label,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý, multi-label, classifier, text classification, BERT, seq2seqýýýýýýýýýattention, multi-label-classification",,506,Python,7803,49,0,42,,,,,,,,
https://github.com/solaris33/deep-learning-tensorflow-book-code,[ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,101,Python,44326,310,1,102,,,,,,,,
https://github.com/NVlabs/FasterViT,Official PyTorch implementation of FasterViT: Fast Vision Transformers with Hierarchical Attention,https://arxiv.org/abs/2306.06189,478,Python,14768,95,0,9,,,,,,,,
https://github.com/ducnt9907/ColonFormer,The official Pytorch implementation of training & evaluation code for ColonFormer,,20,Python,10870,132,0,1,,,,,,,,
https://github.com/huzongxiang/MatDGL,MatDGL is a neural network package that allows researchers to train custom models for crystal modeling tasks. It aims to accelerate the research and application of material science.,,65,Python,7372,46,0,18,,,,,,,,
https://github.com/kkaren07/pytorch_pointpillars,,,44,Python,11880,114,0,9,,,,,,,,
https://github.com/primeqa/primeqa,The prime repository for state-of-the-art Multilingual Question Answering research and development.,https://primeqa.github.io/primeqa,653,Python,36131,654,2,68,,,,,,,,
https://github.com/Andreas-Pfeuffer/LSTM-ICNet,"Tensorflow Implementation of ""Semantic Segmentation of Video Sequences with Convolutional LSTMs"" and ""Separable Convolutional LSTMs for Faster Video Segmentation""",,20,Python,6706,46,0,1,,,,,,,,
https://github.com/HiroakiMikami/mlprogram,PyTorch library for synthesizing programs from natural language,,17,Python,16410,336,0,2,,,,,,,,
https://github.com/ZechengLi19/CIM,[IJCAI'23] Complete Instances Mining for Weakly Supervised Instance Segmentation,https://www.ijcai.org/proceedings/2023/0127.pdf,23,Python,23766,161,0,2,,,,,,,,
https://github.com/ppplinday/tumor-cell-segmentation,tumor cell segmentation by inception-v3 and FCN model,,12,Python,14218,132,0,8,,,,,,,,
https://github.com/by-liu/CALS,Code for our method CALS (Class Adaptive Label Smoothing) for network calibration. To Appear at CVPR 2023. Paper: https://arxiv.org/abs/2211.15088,,19,Python,6363,68,0,10,,,,,,,,
https://github.com/daijifeng001/caffe-rfcn,Caffe branch for R-FCN,,177,C++,40647,262,3,24,,,,,,,,
https://github.com/keonlee9420/DiffGAN-TTS,PyTorch Implementation of DiffGAN-TTS: High-Fidelity and Efficient Text-to-Speech with Denoising Diffusion GANs,,272,Python,5034,38,0,74,,,,,,,,
https://github.com/HabanaAI/Model-References,TensorFlow and PyTorch Reference models for Gaudi(R),,105,Python,215453,1757,0,189,,,,,,,,
https://github.com/JaidedAI/EasyOCR,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.",https://www.jaided.ai,20014,Python,12055,85,0,191,,,,,,,,
https://github.com/xierc/Semi_Human_Pose,[ICCV-2021] An Empirical Study of the Collapsing Problem in Semi-Supervised 2D Human Pose Estimation,,52,Python,16101,37,0,4,,,,,,,,
https://github.com/ahangchen/GDLnotes,Google Deep Learning Notesï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,,1491,Python,5209,56,0,86,,,,,,,,
https://github.com/tgsmith61591/skutil,NOTE: skutil is now deprecated. See its sister project: https://github.com/tgsmith61591/skoot. Original description: A set of scikit-learn and h2o extension classes (as well as caret classes for python). See more here: https://tgsmith61591.github.io/skutil,,29,Python,21680,84,0,4,,,,,,,,
https://github.com/apaszke/pytorch-dist,,,35,Python,82038,588,0,17,,,,,,,,
https://github.com/fjpolo/STM32F407TinyML,TinyML for STM32F407 using different frameworks in C and C++ with Keil uVision IDE. ,,22,C,279205,883,0,24,,,,,,,,
https://github.com/pinery-sls/Pytorch_Yolor_DeepSort,Yolor and  DeepSort,,10,Python,6095,50,0,7,,,,,,,,
https://github.com/zsdonghao/text-to-image,Generative Adversarial Text to Image Synthesis / Please Star -->,https://github.com/zsdonghao/tensorlayer,589,Python,5277,19,0,1,,,,,,,,
